author_steamid,appid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,written_during_early_access,language,timestamp_created,timestamp_updated
76561197983603440,252950,0,1,16296,31,10678,1698853847,holy guacemole dis good,True,0,0,0.0,0,False,english,1572645548,1572645548
76561198281852410,730,7,1,84000,0,70421,1540899163,"Читеров до пизды много , еще и вак дали , игра скотилась, говно",False,0,0,0.49800795,0,False,russian,1502033373,1502033373
76561198046957528,283270,0,21,346,0,293,1588876601,Awesome game many hours back in the day with this one,True,1,0,0.41878483,0,False,english,1503198218,1503198218
76561198075047058,359510,111,3,340,0,338,1672506172,ゲームそのものの印象としては、場所を適宜移動しながらクリックをして証拠を集め、各人に突きつけて回るといった、逆転裁判の捜査パートのような感じでした。ちょっとだけ脱出モノのようなパズル要素がありますが、難易度は少し悩んでクリアできるもので、難しすぎず良かったです。ゲームオーバーは特にないので片っ端から試せばすぐにクリアできると思います。  グラフィックと世界観が独特で、非常にクオリティが高いです。アニメーションする各キャラクターがとても個性的でいいですね。  シナリオも面白く、終盤に謎が一気に解き明かされていく展開があり、カタルシスを感じました。そういうタイプのゲームやミステリー小説が好きな方には良いのではないでしょうか。 舞台設定は少しファンタジーなので、ハードボイルド系を期待される方は違うって思うかもしれません。  プレイ時間は５から8時間といったところで、妥当なコスパかと思います。（自分はセール中に買いました）,True,3,0,0.5231858,0,False,japanese,1609300005,1609300005
76561199060401603,1130410,36,2,422,0,356,1679134136,"Good game The game mechanics are easy to use, but hard to master. The levels have interesting layouts and trying to get just one more diamond on a level is rewarding, but some levels(just a very small amount right at the end) are frustatingly hard to even finish and I personaly would like to challenge myself in the act of beating a level faster and faster rather than trying to finish it at all.  As I said the amount of the frustrating levels is small and do pose a good challenge so the overall game is  fun.",True,0,0,0.0,0,False,english,1664735505,1664735672
76561198087369878,730,122,1,76994,0,54378,1696288695,me like but gaben no give me knife after 470 cases ;(,True,0,0,0.0,0,False,english,1687489710,1687489710
76561198329559063,387990,42,7,342,0,197,1640800959,dfg,True,0,0,0.0,0,True,english,1629472572,1629472572
76561198027977243,1978760,0,27,32,0,32,1671336774,Mayo go bbbrrr!!!,False,0,0,0.38596493,0,False,english,1671336882,1671336882
76561199092916654,871720,0,4,540,0,331,1647646059,too many,True,0,0,0.47619048,0,False,english,1643429396,1643429396
76561198357850274,2286330,0,1,6,0,6,1680012376,"Graphics 7/10. Plot 5/10. I'm waiting for an update, they promised a lot of interesting things.",True,1,1,0.5,0,False,english,1680012502,1680012502
76561198381315241,1533390,0,5,41102,110,1325,1698709594,I've played this game for a while and It's good just way to many kids cursing and just generally trying to get other kids banned not really worth 20 dollars I'd say 10 at most,True,0,0,0.0,0,True,english,1618237759,1673473744
76561198880789730,440,49,7,43895,0,41261,1670298782,otimo jogo gameplay invador diferente de todos os fps que eu ja vi maravilhoso  ,True,1,0,0.52380955,0,False,brazilian,1608031648,1608031648
76561198217318681,404170,0,941,240,0,60,1657223794,ein gutes lesespiel. gute und lange geschichte. sehr viele antwortmöglichkeiten zu wählen. coole animationen. hat eine schöne galerie. musik ist in ordnung. der preis für diese spiel ist im angebot in ordnung. alle errungenschaften funktionieren.,True,1,0,0.52380955,0,False,german,1657213118,1657213118
76561198284956974,516750,0,2,16484,0,11577,1638414439,it a very good game,True,0,0,0.0,0,True,english,1573684971,1573684971
76561198108784242,322330,0,78,1801,0,1060,1695130872,친구가 없어요,True,0,0,0.0,0,False,koreana,1637961830,1637961830
76561198072095876,332500,251,4,219,0,219,1462367876,Oyunu fazla oynama vaktim olmadı fakat almadan önce çok hevesliydim ve hevesimi kırdı sayılır.Ben yalnız oynadım arkadaşlarımla oynayacak fırsatı henüz bulamadım fakat oyunda yapısal olarak sorun görmedim +lı -li sıralarsak anladığım - bildiğim kadarıyla. +Oyun optimize çok iyi değil ama diğer survival oyunlarına göre çok iyi grafiksel olarakda aynı kanıdayım. +Yaratık çeşit fazlalığı  + Atmosferin güzel işlenmesi  +Dungeon'lar bu tarz bir oyunda Dungeon görmek çok güzel. + Silah - bıçak vuruş hissiyatları diğer oyunlara göre farklı bir hava katmış hoş olmuş +Oyunun düzenli gelişmesi.. ------------------------------- -Craft arayüzü ben oynarken iyi değildi şimdi değişmediyse basit bir arayüz biraz daha görsellik olsa iyiymiş. -Optimize yeterince iyi değil tamamen yağ gibi olsa ekstra olurdu bu eksi sayılmaz ama koymak lazım.. -Başlangıçta hiç bişiy yapmadan etrafı keşfetmeye kalkarsanız çok yakınlarda sizden kat kat yüksek yaratıklarla karşılaşıyorsunuz.. - Ev yaparken kullanılan sistem pek özgür bırakmıyor istediğiniz şekli tam veremiyorsunuz..  Oyun sonuç olarak - leri var ama sürekli gelişiyor aldıktan uzun zaman sonra girerseniz belki de bambaşka bir oyunla karşılacaksınız arkadaşlarınızla bu dünyayı keşfetmenizi tavsiye ederim çok güzel zaman geçireceğinizi garanti ederim.. ,True,4,0,0.5578884,0,True,turkish,1470699354,1470699354
76561198308735696,945360,64,14,5553,0,282,1673741850,IGHT THIS IS GOOD ,True,4,0,0.5817491,0,False,english,1598043514,1598043514
76561199083726207,217980,39,5,6130,0,6130,1644763749,"-Shold we gather for whiskey and cigars tonight? -Indeed, I believe so",True,0,0,0.0,0,False,russian,1644764557,1647600285
76561198036726777,440,50,1,24431,0,24345,1695499386,tegridy,True,0,0,0.0,0,False,english,1600344972,1600344972
76561198164139285,232090,0,5,866,0,469,1688902752,"This game is so fun when it comes to co-op gameplay, at some points situations get desperate and really intensifies the gunplay trying to conserve ammo, even though the game is not 100% with only 3 maps being available and 1 current gamemode along with alot of missing weapons, the content out for it now is still more than enough to entertain you and that means more content will be added which makes this game a constant giver, my only negative thing to say is i hope that all the other content due to come out isnt marked as pricey dlc, apart from that an amazing game 10/10",True,0,0,0.0,0,True,english,1431986473,1431986555
76561198363374263,518790,0,1,7101,0,3306,1681354789,"Arcade style with just enough realism, quite fun and relaxing",True,0,0,0.0,0,False,english,1678589093,1678589093
76561199226133554,227300,16,3,2291,0,2087,1695599108,É legal. Da pra dirigir caminhão,True,0,0,0.0,0,False,brazilian,1689782879,1689782879
76561198055664851,546560,305,22,987,0,203,1648963059,Это лучший vr проект из существующих. Я будто впервые поиграл в видеоигру.,True,2,0,0.46504745,0,False,russian,1641362399,1641362399
76561198342594211,1144200,0,9,1660,0,774,1685908580,det er det beste spiller jeg nogle siden har spillet ,True,0,0,0.0,0,True,danish,1645543411,1645543411
76561199093480316,843380,0,1,1394,0,1305,1692419394,wa,True,0,0,0.0,0,False,spanish,1688346683,1688346683
76561198141863224,273110,41,6,1571,0,758,1487343396,"J'ai vraiment apprécié ce jeu grace au gameplay, mais niveau graphisme, il est pas terrible.",True,1,0,0.0,0,False,french,1418842140,1418842140
76561198116548809,271590,0,1,13414,0,3793,1446528741,"Great game, looks amazing! They did a very good job on the PC version compared to GTA IV which was shitty! I recommend it to anyone who likes games where you have a choice of what you do! It is very fun and easy to get lost in, and play hours and hours.",True,0,0,0.0,0,False,english,1429330627,1429330627
76561198077975818,302830,0,1,383,0,383,1448749813,give me the pussy b0ss ,True,0,0,0.0,0,True,english,1448655958,1448655958
76561198025912510,434067,0,3,0,0,0,0,Die Map sieht wirklich gut aus. Nur habe auch ich sehr sehr nervige Probleme mit springenden Bussen :( Rückerstattung ist beantragt.,False,2,1,0.49302465,1,False,german,1476655077,1476655077
76561198085781993,236390,116,25,5468,0,2195,1697398586,Playing strike or bomber is a sentence to death Russian planes outmanuver the german ones (Gaijin is russian btw) You can literally get sniped mid air (very realistic),False,1,0,0.51171875,0,False,english,1663016920,1683379828
76561198345258393,730,10,2,86996,660,58782,1698696095,jaaan hai yeh game  ,True,0,0,0.0,0,False,english,1580025233,1580025233
76561198317155758,730,0,1,11759,0,8921,1480165743,Играю второй год. устраивает,True,0,0,0.0,0,False,russian,1477132385,1477132385
76561198165258282,578080,0,11,11491,0,9897,1591961579,垃圾游戏服务器经常炸，又不解决bug。谁买谁后悔,False,2,1,0.5424836,0,False,schinese,1533027700,1533027700
76561198330730534,1245620,0,3,19173,0,12702,1690572004,"likely of, Precious Sort",True,1,0,0.0,0,False,english,1649079532,1649079532
76561198046252819,200260,0,6,7847,0,2857,1461002626,A unique experience that you should not leave out of your gaming choices fantastic gameplay conveying feeling of being a vulnerable believable superhero,True,0,0,0.0,0,False,english,1453726713,1453726713
76561198960398468,275850,20,1,12383,471,3122,1697827611,the fact that its vr compatible is awesome!!,True,1,0,0.52380955,0,False,english,1674323595,1674323595
76561198041110910,1332010,143,8,342,0,342,1662760730,Short but great,True,0,0,0.0,0,False,english,1669146413,1669146413
76561198339736824,271590,0,1,25210,0,2690,1493006766,我就呵呵了。才玩3天，直接封一个月，我不知道为什么，开G的没封，没开G的居然封了，还玩个锤子啊，R星真的太S...B了！,False,1,0,0.0,0,False,schinese,1477827443,1477827443
76561198202990179,72850,199,25,1237,0,1005,1469983728,"Как это прокомментировать, я без интернета могу сидеть в этой игре по 2-18 часов. Плюсы: +Завлекает +Сюжет +Открытый мир +Викинги :D +Старый мифическое окружение +Магия Минусы: -О да здесь вы станете читерами или пройдёте до конца каким-то образом,вам всё таки придётся в водить в команд строку команды на вещи и т.д -Вас могут почти везде убить (Если вы читер) -За вороство на глазах в тюрму или штаф золотом, конечно если вы не хотите бегать или сражатся с солдатами. -Графика -Баги -И некоторые Миссий. -Трудно развивающий сюжет без читов. А так это Фаллаут 4 ток другой. В фалауте нужно хотя бы 80ч для сливок,а 160 на супер развитее. Сдесь уходят пару минут в начале и уже после этого по 20-40 часов для развития персонажа.",True,3,0,0.5266881,0,False,russian,1457100089,1457100089
76561198170822595,41070,354,35,1482,0,990,1549483378,BEST GAME EVER,True,0,0,0.0,0,False,french,1474191838,1474191838
76561198147195716,1217060,0,3,1382,0,312,1637818165,畫質可以再細緻點 視角可以變動會更好,True,1,0,0.52380955,0,True,tchinese,1595498210,1595498210
76561199158045475,381210,0,3,44680,615,17091,1698185928,"Worst Game Ive Ever Played, But I Still Play For Some Reason",True,0,0,0.0,0,False,english,1629337325,1629337325
76561198009517498,12840,0,7,9187,0,9176,1435087413,Graphics are really great.  Replays are cool to watch.  Multiplayer.,True,0,0,0.0,1,False,english,1291938610,1291938610
76561199097085697,349040,65,27,15,0,15,1603114751,好玩,True,0,0,0.0,0,False,tchinese,1624852965,1624852965
76561199228913407,431960,0,1,825,0,770,1688984037,10分甚至9分好用啊,True,0,0,0.0,0,False,schinese,1688718971,1688718971
76561199138639320,1172470,0,2,264,0,227,1646908779,sdafaf,True,0,0,0.0,0,False,english,1645699118,1645699118
76561198031520137,207140,157,4,3973,0,1962,1687647484,S H I T game,False,2,1,0.4218396,0,False,english,1508711781,1508711807
76561198059829719,859580,391,14,4588,0,259,1625058609,Another great game from Paradox,True,0,0,0.0,0,False,english,1556351831,1556351831
76561198123555604,221100,0,1,44910,0,41161,1416821497,재밋음,True,0,0,0.0,0,True,koreana,1408347940,1408347940
76561198250977160,1755240,1634,56,12,0,12,1655664227,"buen f2p se merece la recomendada, no apto para terraplanistas.",True,16,17,0.6767422,0,True,spanish,1655664609,1655664609
76561198138024047,1063730,122,19,11027,34,9761,1697405383,"A idź do ***** z tymi kolejkami i lagami, połączyli tyle światów razem a serwy nadal kulawe...",False,0,0,0.0,0,False,polish,1635401906,1696597796
76561198868264679,786520,55,2,211184,6235,183312,1698577503,19年刚出没多久在管网白嫖了一份，20补票上车，换了3台电脑都安装了SAO。每次开机的link start都心潮澎湃。可惜23年了SAO都还没有发布,True,0,0,0.0,0,True,schinese,1681815593,1681815593
76561198107912608,49520,0,2,7041,0,1240,1652713991,"Borderlands 2 é um daqueles jogos que depois que você zera, você continua viciado.  Mesmo possuindo um gráfico cel shading, o game consegue ser bonito em diversos aspectos, principalmente em relação aos efeitos de iluminação e aos detalhes das armas. Os efeitos PhysX da Nvidia, apesar de exigerem mais do seu hardware, conseguem entregar detalhes muito precisos, ainda mais quando explodimos algo no cenário. [i] EXPLOSIONS? [/i]  O jogo possui uma quantidade absurda de loots de armas e skins, devido ao sistema randômico presente, e ele ainda te dá a chance de farmar loots quantas vezes quiser. Dá pra passar horas farmando itens em apenas uma fase ou em um trecho dela, é tudo uma questão de paciência.  A dificuldade também é um fator positivo. Os inimigos, conforme você avança durante as fases, costumam evoluir e consequentemente se tornarem mais fortes, incentivando você a aumentar seu level, assim como ocorre nos RPGs. Por se tratar de um game co-op de até 4 jogadores, jogar sozinho pode ser frustrante, devido a alguns inimigos que aparecem de surpresa e te derrubam com apenas um hit.  A jogabilidade possui elementos semelhantes aos FPS de hoje em dia, e está mais fluída que a do primeiro Borderlands. E as DLCs, apesar de não ter jogado todas, são interessantes e oferecem bastante conteúdo, e claro... [i] LOOT! [/i]  É possível comprar a Edição GOTY por menos de 30 reais nas promoções malucas da Steam, principalmente na temporada do Verão e do Inverno americano, portanto é bom ficar de olho, pois o game é excelente e merece o investimento!",True,0,0,0.0,0,False,brazilian,1478323619,1479927883
76561199037119095,1782210,0,7,926,0,763,1669044851,sdfdsf,True,0,0,0.48076925,0,False,english,1653436139,1653436139
76561198027818104,858260,965,96,345,0,130,1611384893,와 재밌다,True,0,0,0.0,0,False,koreana,1608392214,1608392214
76561198012932017,1158370,1292,6,460,0,275,1655124204,Less bugs than Aragami: Nightfall.,True,0,0,0.47619048,0,False,english,1631978980,1631978980
76561198440402192,270880,201,85,3134,0,1181,1695645191,Avrupa modelinin Amerikaya çevrilmesiyle oluşmuş ama bazı temel özellikleriyle avrupa modelinden farklılık gösteren ve oynaması avrupa modeli kadar zevkli olan amerikan kamyonu simülasyonu gayet başarılı.Avrupa ve amerika modellerinin en büyük eksikleri online oynamadığımızda botların tavırları botların yapay zekaları gerçekten iyi değil alanında zirvede olan ve bukadar fazla oynayıcıya sahip olan bu oyunda yapay zekanın bukadar kötü olması üzücü.Online oynayıp arkadaşlarınızla zevk almak istiyosanız avrupa modeli tavsiyemdir ama onu oynayıp bunuda oynamanızı tavsiye ederim.İYİ OYUNLAR...,True,3,0,0.5160896,3,False,turkish,1602513359,1602513359
76561198323691980,381210,118,6,1350,0,563,1618477710,A M A Z I N G!!!!,True,0,1,0.0,0,False,english,1506259783,1506259783
76561198087901650,434650,1939,6,2641,0,2373,1625258639,"Tja, was soll ich sagen... hab ja schon die eine oder andere Stunde in dem Spiel verbracht und es macht wirklich riesig Spaß. Der Entwickler versorgt das Spiel mit regelmäßigen Updates, es gibt jedesmal neues zu entdecken, es lohnt sich immer reinzuschauen, wird nie langweilig :-)",True,0,0,0.4861111,0,False,german,1480319124,1480319124
76561198010312419,70,0,8,7,0,7,1574804780,Не стареющая классика!,True,1,0,0.51704544,0,False,russian,1574804840,1574804840
76561198062302215,388520,0,1,14,0,14,1440841683,Lolol wasted my time downloading this piece of crap,False,3,0,0.5056788,0,False,english,1440841875,1440841875
76561198435544016,271590,64,1,13586,15,3974,1697901382,高自由度的经典之作。,True,0,0,0.0,0,False,schinese,1584010980,1584010980
76561198402417340,408110,182,100,549,0,453,1527221175,.-..-.---.-....----,True,0,0,0.45526057,0,False,russian,1501340297,1501340297
76561198442253386,730,0,2,135215,0,126184,1696943226,игра топ,True,0,0,0.0,0,False,russian,1655924696,1655924696
76561198335627146,415350,0,24,218,0,196,1571104171,외국 밈이 잔뜩 있고 뭔가 번쩍번쩍한 슈팅 게임 솔직히 슈팅 게임이라고 말하기에는 좀 완성도가 떨어지기는 하는데 그걸 정신 나간 센스로 메웠다 해야되나 솔직히 한판 하고 나면 손이 잘 안 가기는 하는데 가끔 한판씩 하는 용도로 사용 중 정가로 사기는 진짜 돈 낭비고 할인할 때 사는 건 생각해 볼만 함,True,0,0,0.0,0,False,koreana,1518412953,1518412953
76561199212803796,1286830,0,3,7673,0,7673,1669234989,I've always wanted to have headtails!,True,1,0,0.50811243,0,False,english,1669234922,1669234922
76561198046919152,227300,6,1,13771,0,10425,1613509375,mELHOR SIMULADOR,True,0,0,0.0,0,False,portuguese,1585196029,1585196029
76561198442843251,331470,0,3,3463,0,2258,1692032166,"Вдоль, а не поперек надо, ребята",True,0,1,0.0,0,False,russian,1529816941,1529816941
76561198253997476,730,0,3,181567,2140,72672,1699026720,"I've been playing is long enough to not be optimistic anymore. Way too many hackers. It does not matter if you pay for it and get a prime account. There will be hackers and you will be disappointed. That being said, not all games have hackers and that is when you enjoy it for what it really is. FPS...",False,0,0,0.0,0,False,english,1621692566,1621692566
76561198018093315,337000,0,14,3424,0,3360,1671741114,Really fun game. The story is rich and nuanced much like my posting.,True,1,2,0.5253164,0,False,english,1480006923,1480006923
76561198105801673,632360,594,24,2293,0,110,1696141378,i like it :),True,0,0,0.0,0,True,english,1553811288,1553811288
